point_id,scenario_name,ticker,weight
7,unrestricted_short,UPRO,-0.10278798922648885
7,unrestricted_short,LSNGP,0.19985628993152
8,unrestricted_short,GAZP,-0.11096192898560044
8,unrestricted_short,LKOH,0.07986228767942186
8,unrestricted_short,SNGSP,0.20252159229619773
8,unrestricted_short,BANEP,0.011850032907405453
8,unrestricted_short,TATNP,-0.01364846293672507
8,unrestricted_short,GMKN,0.18771410144462605
8,unrestricted_short,PLZL,-0.0077156515000365205
8,unrestricted_short,RASP,-0.15298009433689921
8,unrestricted_short,TRMK,0.07365433236302776
8,unrestricted_short,MTLR,-0.0967011795217169
8,unrestricted_short,SBER,0.49635995436199454
8,unrestricted_short,VTBR,-0.014351930339154873
8,unrestricted_short,BSPB,0.1528090260616062
8,unrestricted_short,AFKS,-0.08873553866478315
8,unrestricted_short,CBOM,-0.06306295530935088
8,unrestricted_short,MGNT,-0.08234914841443652
8,unrestricted_short,PIKK,0.03152415364166263
8,unrestricted_short,MVID,0.017793727333797665
8,unrestricted_short,ALRS,-0.14823786953754095
8,unrestricted_short,TTLK,0.04932601352562043
8,unrestricted_short,MTSS,0.05155255408918493
8,unrestricted_short,RTKM,-0.08630719767328092
8,unrestricted_short,RTKMP,0.14243942628884046
8,unrestricted_short,AFLT,0.03313009246030397
8,unrestricted_short,MGTS,0.08565022550293504
8,unrestricted_short,IRAO,0.12452020380467832
8,unrestricted_short,OGKB,-0.0042843770657814305
8,unrestricted_short,TGKA,0.01942268962091297
8,unrestricted_short,UPRO,-0.10450156248112517
8,unrestricted_short,LSNGP,0.21370748338421588
9,unrestricted_short,GAZP,-0.10651283612477654
9,unrestricted_short,LKOH,0.07891046404016892
9,unrestricted_short,SNGSP,0.1983853743119605
9,unrestricted_short,BANEP,0.0037878490089214268
9,unrestricted_short,TATNP,-0.018282929958454163
9,unrestricted_short,GMKN,0.20688253270730858
9,unrestricted_short,PLZL,-0.009314840040749043
9,unrestricted_short,RASP,-0.16637722301569996
9,unrestricted_short,TRMK,0.07652518355582771
9,unrestricted_short,MTLR,-0.09510890977195893
9,unrestricted_short,SBER,0.510969661696994
9,unrestricted_short,VTBR,-0.01472088958209705
9,unrestricted_short,BSPB,0.15421580936145535
9,unrestricted_short,AFKS,-0.08752078826063896
9,unrestricted_short,CBOM,-0.07047813416722044
9,unrestricted_short,MGNT,-0.10304995004358275
9,unrestricted_short,PIKK,0.036139541573228184
9,unrestricted_short,MVID,0.018714651961617826
9,unrestricted_short,ALRS,-0.16773453541155986
9,unrestricted_short,TTLK,0.049837404636190734
9,unrestricted_short,MTSS,0.05148188363418877
9,unrestricted_short,RTKM,-0.08714525264640723
9,unrestricted_short,RTKMP,0.1556412655965901
9,unrestricted_short,AFLT,0.04449465848953496
9,unrestricted_short,MGTS,0.08855087255719643
9,unrestricted_short,IRAO,0.12087402879263963
9,unrestricted_short,OGKB,0.0003245888148108014
9,unrestricted_short,TGKA,0.008730866288990743
9,unrestricted_short,UPRO,-0.1058647317851224
9,unrestricted_short,LSNGP,0.22764438378064258
10,unrestricted_short,GAZP,-0.10186861414091088
10,unrestricted_short,LKOH,0.07789478749822525
10,unrestricted_short,SNGSP,0.19446044117112818
10,unrestricted_short,BANEP,-0.004617381975060516
10,unrestricted_short,TATNP,-0.02242681916211259
10,unrestricted_short,GMKN,0.2257814642273543
10,unrestricted_short,PLZL,-0.010886723784230038
10,unrestricted_short,RASP,-0.17962749552395835
10,unrestricted_short,TRMK,0.07995022782087513
10,unrestricted_short,MTLR,-0.09406526296641454
10,unrestricted_short,SBER,0.5248668364578191
10,unrestricted_short,VTBR,-0.014913180144211766
10,unrestricted_short,BSPB,0.15614668445922078
10,unrestricted_short,AFKS,-0.08666089429597759
10,unrestricted_short,CBOM,-0.0785194488402711
10,unrestricted_short,MGNT,-0.12436652486166148
10,unrestricted_short,PIKK,0.040316182092413506
10,unrestricted_short,MVID,0.01976825378319855
10,unrestricted_short,ALRS,-0.18653837328126557
10,unrestricted_short,TTLK,0.050835334969130355
10,unrestricted_short,MTSS,0.05153932659039363
10,unrestricted_short,RTKM,-0.08794059332018409
10,unrestricted_short,RTKMP,0.1684358285565104
10,unrestricted_short,AFLT,0.055997954305030725
10,unrestricted_short,MGTS,0.09178034116190258
10,unrestricted_short,IRAO,0.11752121765469002
10,unrestricted_short,OGKB,0.00508324467904445
10,unrestricted_short,TGKA,-0.0018640772651840336
10,unrestricted_short,UPRO,-0.10757830065997731
10,unrestricted_short,LSNGP,0.24149556479448306
11,unrestricted_short,GAZP,-0.09741952415027935
11,unrestricted_short,LKOH,0.07694295756966002
11,unrestricted_short,SNGSP,0.19032422360614284
11,unrestricted_short,BANEP,-0.012679574381522448
11,unrestricted_short,TATNP,-0.027061280735805576
11,unrestricted_short,GMKN,0.24494988580573795
11,unrestricted_short,PLZL,-0.012485911786821577
11,unrestricted_short,RASP,-0.19302462060113051
11,unrestricted_short,TRMK,0.08282108005441757
11,unrestricted_short,MTLR,-0.09247299252814124
11,unrestricted_short,SBER,0.5394765750825455
11,unrestricted_short,VTBR,-0.015282138078589238
11,unrestricted_short,BSPB,0.1575534604559141
11,unrestricted_short,AFKS,-0.08544614703880081
11,unrestricted_short,CBOM,-0.08593462994534655
11,unrestricted_short,MGNT,-0.14506732833222638
11,unrestricted_short,PIKK,0.04493156861307773
11,unrestricted_short,MVID,0.020689178526223453
11,unrestricted_short,ALRS,-0.20603503311022986
11,unrestricted_short,TTLK,0.05134672542119788
11,unrestricted_short,MTSS,0.05146865489881338
11,unrestricted_short,RTKM,-0.08877864722794604
11,unrestricted_short,RTKMP,0.18163766565920264
11,unrestricted_short,AFLT,0.06736251499768578
11,unrestricted_short,MGTS,0.09468098698498456
11,unrestricted_short,IRAO,0.1138750429166904
11,unrestricted_short,OGKB,0.009692209984964848
11,unrestricted_short,TGKA,-0.012555896984883077
11,unrestricted_short,UPRO,-0.10894146796702349
11,unrestricted_short,LSNGP,0.25543246229148736
12,unrestricted_short,GAZP,-0.09277530255850645
12,unrestricted_short,LKOH,0.07592727983686481
12,unrestricted_short,SNGSP,0.186399290473083
12,unrestricted_short,BANEP,-0.021084806995099657
12,unrestricted_short,TATNP,-0.031205168754346174
12,unrestricted_short,GMKN,0.2638488155210641
12,unrestricted_short,PLZL,-0.014057795413408528
12,unrestricted_short,RASP,-0.20627489219811163
12,unrestricted_short,TRMK,0.08624612471174792
12,unrestricted_short,MTLR,-0.09142934597295314
12,unrestricted_short,SBER,0.5533737552958684
12,unrestricted_short,VTBR,-0.015474428325889784
12,unrestricted_short,BSPB,0.15948433423433211
12,unrestricted_short,AFKS,-0.08458625371414108
12,unrestricted_short,CBOM,-0.09397594534600064
12,unrestricted_short,MGNT,-0.16638390360770985
12,unrestricted_short,PIKK,0.049108208735083654
12,unrestricted_short,MVID,0.021742780407522883
12,unrestricted_short,ALRS,-0.22483886949523618
12,unrestricted_short,TTLK,0.05234465576261223
12,unrestricted_short,MTSS,0.05152609782118193
12,unrestricted_short,RTKM,-0.08957398756622709
12,unrestricted_short,RTKMP,0.1944322279690408
12,unrestricted_short,AFLT,0.07886580973865019
12,unrestricted_short,MGTS,0.0979104554381101
12,unrestricted_short,IRAO,0.11052223179945171
12,unrestricted_short,OGKB,0.014450865828868875
12,unrestricted_short,TGKA,-0.023150839776959607
12,unrestricted_short,UPRO,-0.1106550365873437
12,unrestricted_short,LSNGP,0.2692836427384507
13,unrestricted_short,GAZP,-0.08832621271459704
13,unrestricted_short,LKOH,0.07497544959979262
13,unrestricted_short,SNGSP,0.18226307292592792
13,unrestricted_short,BANEP,-0.029146999817076375
13,unrestricted_short,TATNP,-0.03583963006383829
13,unrestricted_short,GMKN,0.2830172366104393
13,unrestricted_short,PLZL,-0.015656983389457858
13,unrestricted_short,RASP,-0.21967201708602246
